dedup_key,name,sku,item_number,brand,category_path,source_category,product_url,price,currency,pack_size,availability,description,specifications,image_urls,rating,variants,alternatives,extraction_tier,scraped_at
DRCAZ,BeeSure Nitrile,DRCAZ,DRCAZ,EcoBee,Nitrile gloves > EcoBee,Dental Exam Gloves,https://www.safcodental.com/product/beesure-sup-reg-sup-nitrile,11.29,USD,,in_stock,"Powder-free nitrile exam gloves.
Ultrasoft nitrile formulation for latex-like comfort.

Textured fingertip finish.
Beaded cuff.
Non-chlorinated.
Ambidextrous.
Blue color.
Thickness: at palm 3 mils; at fingertip 4 mils; ± 0.8.
100 gloves per box.
Order 10 boxes to purchase a case.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaz.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4711201"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711215"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711223"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711235"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711238"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.814621+00:00
DRCBD,BeeSure Slim Nitrile,DRCBD,DRCBD,EcoBee,Nitrile gloves > EcoBee,Dental Exam Gloves,https://www.safcodental.com/product/beesure-reg-slim-trade-nitrile,19.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Ultrathin, ultrasoft formulation for latex-like comfort and tactile sensitivity.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
White color
Thickness: at palm 2.5 mils; at fingertip 3 mils
200 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbd.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4711502"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711510"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711517"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711525"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.819669+00:00
DRCBO,BeeSure SuperSlim Nitrile,DRCBO,DRCBO,EcoBee,Nitrile gloves > EcoBee,Dental Exam Gloves,https://www.safcodental.com/product/beesure-reg-superslim-trade-nitrile,24.99,USD,,in_stock,"Powder-free nitrile&nbsp;exam gloves.
Super soft and stretchy for comfortable extended wear.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
Cobalt blue color
Thickness: at palm 2.0 mils; at fingertips 2.0 mils
300 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcbo.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4712101"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712103"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712105"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712107"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.824855+00:00
DRCCW,BeeSure UltraSlim Nitrile,DRCCW,DRCCW,EcoBee,Nitrile gloves > EcoBee > Safco Glove Week,Dental Exam Gloves,https://www.safcodental.com/product/beesure-ultraslim-nitrile,31.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Ultra tactile and donning ease.

Textured fingertip finish
Beaded cuff
Ambidextrous
Blue color
Thickness: at palm 2.0 mils; at fingertip 3.5 mils
350 gloves per box (Large size 300 gloves per box)
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccw.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4712110"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712112"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712114"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712116"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.830174+00:00
DRCDG,Bio Nitrile,DRCDG,DRCDG,Cranberry,Nitrile gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/bio-nitrile-sup-reg-sup,29.49,USD,,in_stock,"BioNitrile gloves are made with advanced biodegradable materials that break down 90% in less than 1.5 years. This reduces permanent waste and means less greenhouse gas emissions.

Textured fingertip finish
Beaded cuff
Ambidextrous
Blue color
Thickness at palm 2.0 mils
Thickness at fingertip 2.2 mils
300 gloves per box (250 size XL)
Order 10 boxes to purchase a case.",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdg.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4710068"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710070"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710072"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710074"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710076"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.835444+00:00
DRCDI,Black Maxx,DRCDI,DRCDI,Dash,Nitrile gloves > Dash,Dental Exam Gloves,https://www.safcodental.com/product/black-maxx-sup-reg-sup,28.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Proprietary inner coating helps gloves glide on damp hands easily.

Textured fingertip finish
Beaded cuff
Ambidextrous
Black color
Polymer coated
Thickness: at palm 2.8 mils; at fingertip 3.9 mils
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcdi.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4680090"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680092"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680094"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680096"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4680098"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.840982+00:00
DRBBE,Blossom,DRBBE,DRBBE,Mexpo,Latex gloves > Mexpo,Dental Exam Gloves,https://www.safcodental.com/product/blossom-reg,8.59,USD,,in_stock,"Powder-free latex exam gloves.


Textured whole hand finish
Beaded cuff
Non-chlorinated
Ambidextrous
No protein claim
Natural color
Polymer coating for easy donning
100 gloves per box
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbbe.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5640000"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5640016"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5640024"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5640030"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5640038"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.846124+00:00
DRCCY,Carbon Air,DRCCY,DRCCY,Cranberry,Nitrile gloves > Cranberry > Safco Glove Week,Dental Exam Gloves,https://www.safcodental.com/product/carbon-reg-air,28.99,USD,,in_stock,"Powder-free nitrile exam gloves.
Exceptionally strong and flexible formulation prevents tearing, especially while donning.

Textured fingertip finish
Beaded cuff
Ambidextrous
Black
Thickness: at palm 2.0mils; at fingertips 2.7mils
300 gloves per box (250 for x-large)
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccy_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4712120"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712122"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712124"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712126"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4712128"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.851273+00:00
DRCCG,Carbon Nitrile,DRCCG,DRCCG,Cranberry,Nitrile gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/carbon-reg-nitrile,20.49,USD,,in_stock,"Powder-free nitrile exam gloves.
&nbsp;
Distinct black color to minimize visible stains.

Textured fingertip finish
Beaded cuff
Ambidextrous
Black&nbsp;color
Thickness: at palm 3.2 mils; at fingertip 3.4 mils
200 gloves per box&nbsp;
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drccg_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4713901"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713903"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713905"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713907"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713909"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.856464+00:00
DRCDM,Compac Nitrile,DRCDM,DRCDM,Cranberry,Infection Control > Cranberry > Nitrile gloves > Exclusive Glove Deals,Dental Exam Gloves,https://www.safcodental.com/product/compac-nitrile,8.49,USD,,in_stock,"Compac™ By The Cuff® Nitrile Powder Free Exam Gloves feature innovative dispensing technology designed to reduce cross-contamination, minimize glove waste, and improve operatory efficiency.","{""Brand"": ""Cranberry® Compac"", ""Product Type"": ""Nitrile Exam Gloves"", ""Material"": ""Powder-free nitrile"", ""Thickness"": ""Approximately 2.2–2.5 mil"", ""Texture"": ""Fingertip textured"", ""Sterility"": ""Non-sterile"", ""Color"": ""Black"", ""Packaging"": ""100 gloves per bag"", ""Available Sizes"": ""XS, S, M, L, XL"", ""Use Case"": ""Dental and clinical examination procedures""}","[""https://www.safcodental.com/media/catalog/product/c/r/cranberry-compac-nitrile-front-facing-100-box_1.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4710150"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710152"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710154"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710156"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710158"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.861641+00:00
DRCAX,Contour,DRCAX,DRCAX,Cranberry,Nitrile gloves > Cranberry > Safco Glove Week,Dental Exam Gloves,https://www.safcodental.com/product/contour-reg,10.29,USD,,in_stock,"Powder-free nitrile exam gloves.
Good tactile sensitivity with maximum puncture resistance.

Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
Blue color
Thickness: at palm 4.3 mils; at fingertip 5 mils;&nbsp;&plusmn; 0.8
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcax_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4711010"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711017"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711025"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711032"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.866808+00:00
DRCAW,Contour Plus,DRCAW,DRCAW,Cranberry,Nitrile gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/contour-plus-trade,15.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Coated with Vitamin E and Lanolin.

Textured whole hand finish
Beaded cuff
Chlorinated
Ambidextrous
White color
Thickness: at palm 4.3 mils; at fingertip 5.1 mils;&nbsp;&plusmn; 1.2
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcaw_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4710324"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710332"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710347"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710355"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.872004+00:00
DRCCA,Crave,DRCCA,DRCCA,Cranberry,Cranberry > Nitrile gloves,Dental Exam Gloves,https://www.safcodental.com/product/crave-trade,24.49,USD,,in_stock,"Powder-free nitrile exam glove with lanolin and Vitamin E.

Textured fingertip finish
Beaded cuff
Non-chlorinated
Ambidextrous
Blue color
Vitamin E and lanolin coated
Thickness: at palm 3.5 mils; at fingertip 3.8 mils
200 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcca_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4713502"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713504"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713506"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4713508"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.877267+00:00
DRCAY,Curve Fitted,DRCAY,DRCAY,Cranberry,Nitrile gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/curve-reg-fitted,24.49,USD,,in_stock,"Powder-free nitrile exam gloves.
Hand fitted to alleviate stress and fatigue during extended wear.

Textured whole hand finish
Beaded cuff
Chlorinated
Left/Right hand specific
White color
Thickness: at palm 3.5 mils; at fingertip 4 mils;&nbsp;&plusmn; 0.8
100 gloves per box (50 left/right pairs)
Order 10 boxes to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drcay_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4711106"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711117"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711125"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711138"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4711144"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.882501+00:00
DRBAX,Cyntek,DRBAX,DRBAX,Cranberry,Latex gloves > Cranberry,Dental Exam Gloves,https://www.safcodental.com/product/cyntek-reg,18.49,USD,,in_stock,"Powder-free latex exam gloves.
Mild citrus-peppermint scent, and coated with lanolin and Vitamin E to improve skin health.&nbsp;


Textured whole hand finish
Beaded cuff
Non-chlorinated
Ambidextrous
50&mu;g or less of latex protein
Wintergreen color
Vitamin E and lanolin coated
100 gloves per box
Order 10 boxes&nbsp;to purchase a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drbax_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""4710407"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710418"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710426"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710432"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""4710433"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.887907+00:00
DRECL,DermAssist latex surgical gloves,DRECL,DRECL,Innovative Healthcare,Surgical gloves > Innovative Healthcare,Dental Exam Gloves,https://www.safcodental.com/product/dermassist-sup-reg-sup-latex-surgical-gloves,44.49,USD,,in_stock,"Latex powder-free sterile surgical gloves

Textured finish
Beaded cuff
Right/left hand specific
Natural latex&nbsp;color
Thickness: at palm 7.5 mils; at fingertips: 8.0 mils
Length: 11.6"" (295mm)
50 pairs (100 gloves)&nbsp;gloves per box
4 boxes in a case",{},"[""https://www.safcodental.com/media/catalog/product/d/r/drecl.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds""]",,"[{""sku"": ""5380320"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380323"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380326"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380329"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380331"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380334"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380337"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}, {""sku"": ""5380342"", ""pack_size"": null, ""price"": null, ""availability"": ""unknown""}]",[],mixed,2026-06-27T05:42:17.892977+00:00
